acc_X(g)	acc_Y(g)	acc_Z(g)	Time	Cluster
1.004	0.072	-0.022	2024-01-02 18:23:04.745	2
0.989	0.091	-0.053	2024-01-02 18:23:04.854	2
1.003	0.077	-0.026	2024-01-02 18:23:04.948	2
0.996	0.088	-0.024	2024-01-02 18:23:05.680	2
0.998	0.074	-0.035	2024-01-02 18:23:05.157	2
1.001	0.076	-0.031	2024-01-02 18:23:05.276	2
0.994	0.081	-0.029	2024-01-02 18:23:05.343	2
0.991	0.077	-0.031	2024-01-02 18:23:05.486	2
0.979	0.081	-0.028	2024-01-02 18:23:05.549	2
1.0	0.047	-0.02	2024-01-02 18:23:05.667	2
1.011	0.077	-0.039	2024-01-02 18:23:05.755	2
1.003	0.077	-0.039	2024-01-02 18:23:05.913	2
0.989	0.082	-0.029	2024-01-02 18:23:05.966	2
0.996	0.059	-0.012	2024-01-02 18:23:06.840	2
0.992	0.073	-0.034	2024-01-02 18:23:06.152	2
1.0	0.067	-0.029	2024-01-02 18:23:06.266	2
0.998	0.066	-0.028	2024-01-02 18:23:06.355	2
0.995	0.066	-0.032	2024-01-02 18:23:06.478	2
1.027	0.067	-0.033	2024-01-02 18:23:06.596	2
1.023	0.077	-0.05	2024-01-02 18:23:06.687	2
0.98	0.062	-0.079	2024-01-02 18:23:06.920	2
0.967	0.099	-0.047	2024-01-02 18:23:06.921	2
0.979	0.098	-0.033	2024-01-02 18:24:35.620	2
1.26	0.086	-0.016	2024-01-02 18:24:35.155	2
0.843	1.089	0.258	2024-01-02 18:24:35.185	1
0.649	-0.086	0.011	2024-01-02 18:24:35.305	1
1.06	-0.005	-0.105	2024-01-02 18:24:35.395	2
1.335	-0.106	-0.013	2024-01-02 18:24:35.514	2
1.229	-0.016	-0.03	2024-01-02 18:24:35.574	2
0.672	0.626	0.261	2024-01-02 18:24:35.696	1
0.728	0.063	0.173	2024-01-02 18:24:35.785	1
1.013	0.015	0.151	2024-01-02 18:24:35.905	0
1.153	-0.158	0.245	2024-01-02 18:24:35.994	0
1.409	-0.169	0.151	2024-01-02 18:24:36.115	0
0.874	1.188	0.102	2024-01-02 18:24:36.256	1
0.71	-0.156	-0.046	2024-01-02 18:24:36.326	1
0.881	0.024	-0.046	2024-01-02 18:24:36.384	2
1.111	-0.06	-0.014	2024-01-02 18:24:36.505	2
1.384	-0.1	0.032	2024-01-02 18:24:36.594	0
0.905	0.633	0.03	2024-01-02 18:24:36.755	1
0.86	0.068	0.276	2024-01-02 18:24:36.860	1
0.929	0.149	0.18	2024-01-02 18:24:36.925	1
1.007	0.049	0.211	2024-01-02 18:24:36.985	0
1.009	0.08	0.217	2024-01-02 18:24:37.105	0
1.065	-0.13	0.111	2024-01-02 18:24:37.194	0
0.948	0.387	-0.07	2024-01-02 18:24:37.316	2
0.955	0.029	-0.11	2024-01-02 18:24:37.405	2
0.896	0.049	-0.162	2024-01-02 18:24:37.525	2
1.227	0.083	-0.153	2024-01-02 18:24:37.616	2
0.854	0.209	-0.042	2024-01-02 18:24:37.838	2
1.007	-0.038	0.049	2024-01-02 18:24:37.839	0
0.999	0.129	0.017	2024-01-02 18:24:37.916	2
0.993	0.153	0.085	2024-01-02 18:24:38.530	2
1.033	0.028	0.037	2024-01-02 18:24:38.126	2
0.972	0.151	0.09	2024-01-02 18:24:38.216	2
1.0	0.073	0.06	2024-01-02 18:24:38.354	2
0.983	0.12	0.078	2024-01-02 18:24:38.434	2
0.993	0.091	0.074	2024-01-02 18:24:38.516	0
0.988	0.09	0.067	2024-01-02 18:24:38.606	2
0.991	0.082	0.079	2024-01-02 18:24:38.734	0
1.007	0.081	0.065	2024-01-02 18:24:38.873	2
0.996	0.094	0.069	2024-01-02 18:24:38.937	2
0.992	0.083	0.065	2024-01-02 18:24:39.250	2
0.996	0.083	0.072	2024-01-02 18:24:39.264	0
0.992	0.083	0.073	2024-01-02 18:24:39.264	0
0.993	0.073	0.066	2024-01-02 18:24:39.326	0
0.999	0.079	0.073	2024-01-02 18:24:39.446	0
0.995	0.079	0.066	2024-01-02 18:24:39.568	0
0.995	0.078	0.067	2024-01-02 18:24:39.638	0
0.998	0.072	0.069	2024-01-02 18:24:39.755	0
0.996	0.08	0.071	2024-01-02 18:24:39.805	0
0.996	0.079	0.072	2024-01-02 18:24:39.927	0
0.992	0.087	0.076	2024-01-02 18:24:40.170	0
0.995	0.081	0.071	2024-01-02 18:24:40.165	0
0.988	0.081	0.07	2024-01-02 18:24:40.229	0
1.002	0.079	0.074	2024-01-02 18:24:40.355	0
0.999	0.084	0.063	2024-01-02 18:24:40.466	2
0.992	0.081	0.063	2024-01-02 18:24:40.558	2
0.994	0.083	0.065	2024-01-02 18:24:40.618	2
0.99	0.085	0.067	2024-01-02 18:24:40.756	2
0.993	0.082	0.073	2024-01-02 18:24:40.830	0
1.0	0.088	0.073	2024-01-02 18:24:40.947	0
0.987	0.086	0.063	2024-01-02 18:24:41.970	2
0.99	0.083	0.076	2024-01-02 18:24:41.251	0
0.998	0.081	0.072	2024-01-02 18:24:41.251	0
0.995	0.088	0.068	2024-01-02 18:24:41.373	2
0.998	0.085	0.075	2024-01-02 18:24:41.456	0
0.997	0.087	0.074	2024-01-02 18:24:41.546	0
0.991	0.092	0.075	2024-01-02 18:24:41.667	0
0.993	0.086	0.079	2024-01-02 18:24:41.787	0
0.993	0.08	0.069	2024-01-02 18:24:41.863	0
0.995	0.08	0.073	2024-01-02 18:24:41.967	0
0.998	0.078	0.077	2024-01-02 18:24:42.270	0
1.0	0.077	0.074	2024-01-02 18:24:42.147	0
0.993	0.079	0.075	2024-01-02 18:24:42.245	0
1.006	0.078	0.083	2024-01-02 18:24:42.363	0
0.995	0.08	0.071	2024-01-02 18:24:42.443	0
0.993	0.082	0.077	2024-01-02 18:24:42.566	0
0.994	0.086	0.069	2024-01-02 18:24:42.628	0
0.997	0.099	0.066	2024-01-02 18:24:42.746	2
0.981	0.096	0.065	2024-01-02 18:24:42.865	2
0.988	0.093	0.077	2024-01-02 18:24:42.985	0
0.986	0.095	0.076	2024-01-02 18:24:43.630	0
0.993	0.1	0.078	2024-01-02 18:24:43.164	0
0.991	0.105	0.077	2024-01-02 18:24:43.254	0
0.998	0.104	0.076	2024-01-02 18:24:43.375	0
0.993	0.105	0.077	2024-01-02 18:24:43.465	0
0.994	0.101	0.067	2024-01-02 18:24:43.585	2
0.99	0.106	0.072	2024-01-02 18:24:43.657	2
0.991	0.103	0.073	2024-01-02 18:24:43.795	2
0.995	0.101	0.073	2024-01-02 18:24:43.856	2
0.993	0.103	0.07	2024-01-02 18:24:43.977	2
0.993	0.1	0.078	2024-01-02 18:24:44.980	0
0.996	0.094	0.068	2024-01-02 18:24:44.158	2
0.995	0.101	0.073	2024-01-02 18:24:44.247	2
0.99	0.097	0.07	2024-01-02 18:24:44.398	2
0.993	0.099	0.074	2024-01-02 18:24:44.456	0
0.988	0.1	0.074	2024-01-02 18:24:44.578	0
0.996	0.096	0.071	2024-01-02 18:24:44.667	2
0.993	0.102	0.068	2024-01-02 18:24:44.788	2
0.995	0.099	0.07	2024-01-02 18:24:44.846	2
0.997	0.101	0.073	2024-01-02 18:24:45.400	2
0.992	0.107	0.069	2024-01-02 18:24:45.570	2
0.998	0.104	0.078	2024-01-02 18:24:45.236	0
0.987	0.101	0.061	2024-01-02 18:24:45.267	2
0.995	0.104	0.068	2024-01-02 18:24:45.417	2
0.997	0.101	0.068	2024-01-02 18:24:45.477	2
0.998	0.113	0.059	2024-01-02 18:24:45.657	2
0.996	0.097	0.037	2024-01-02 18:24:45.657	2
0.991	0.074	0.021	2024-01-02 18:24:45.777	2
0.987	0.085	0.024	2024-01-02 18:24:45.898	2
0.993	0.089	0.052	2024-01-02 18:24:46.390	2
0.983	0.088	0.074	2024-01-02 18:24:46.770	0
1.009	0.068	0.075	2024-01-02 18:24:46.198	0
0.99	0.11	0.14	2024-01-02 18:24:46.265	0
0.986	0.084	0.174	2024-01-02 18:24:46.377	0
0.974	0.101	0.202	2024-01-02 18:24:46.466	0
1.019	0.081	0.203	2024-01-02 18:24:46.586	0
0.971	0.192	0.254	2024-01-02 18:24:46.706	1
0.943	0.122	0.254	2024-01-02 18:24:46.798	0
0.957	0.091	0.207	2024-01-02 18:24:46.854	0
0.959	0.114	0.184	2024-01-02 18:24:46.977	0
0.949	0.097	0.155	2024-01-02 18:24:47.670	0
1.021	0.092	0.158	2024-01-02 18:24:47.187	0
0.958	0.084	0.167	2024-01-02 18:24:47.276	0
0.997	0.125	0.1	2024-01-02 18:24:47.397	0
1.019	0.119	0.091	2024-01-02 18:24:47.486	0
0.972	0.099	0.114	2024-01-02 18:24:47.609	0
1.0	0.077	0.075	2024-01-02 18:24:47.673	0
1.01	0.073	0.102	2024-01-02 18:24:47.787	0
0.99	0.102	0.096	2024-01-02 18:24:47.882	0
0.997	0.084	0.102	2024-01-02 18:24:47.997	0
0.983	0.099	0.101	2024-01-02 18:24:48.870	0
0.981	0.089	0.106	2024-01-02 18:24:48.208	0
0.99	0.092	0.1	2024-01-02 18:24:48.267	0
0.989	0.102	0.102	2024-01-02 18:24:48.387	0
0.992	0.102	0.105	2024-01-02 18:24:48.477	0
0.991	0.106	0.103	2024-01-02 18:24:48.597	0
0.98	0.106	0.107	2024-01-02 18:24:48.687	0
0.996	0.102	0.12	2024-01-02 18:24:48.841	0
0.982	0.095	0.086	2024-01-02 18:24:48.904	0
0.987	0.106	0.113	2024-01-02 18:24:49.180	0
0.981	0.101	0.115	2024-01-02 18:24:49.770	0
0.987	0.099	0.116	2024-01-02 18:24:49.198	0
0.986	0.097	0.114	2024-01-02 18:24:49.287	0
0.995	0.092	0.109	2024-01-02 18:24:49.469	0
1.003	0.106	0.107	2024-01-02 18:24:49.496	0
1.0	0.123	0.124	2024-01-02 18:24:49.621	0
0.985	0.106	0.095	2024-01-02 18:24:49.676	0
1.004	0.128	0.136	2024-01-02 18:28:27.300	0
1.031	0.189	0.038	2024-01-02 18:28:27.146	2
0.979	0.217	0.047	2024-01-02 18:28:27.235	2
1.01	0.129	0.023	2024-01-02 18:28:27.357	2
0.978	0.187	0.065	2024-01-02 18:28:27.416	2
1.01	0.146	0.043	2024-01-02 18:28:27.553	2
0.977	0.156	0.043	2024-01-02 18:28:27.635	2
0.994	0.149	0.063	2024-01-02 18:28:27.744	2
0.99	0.156	0.059	2024-01-02 18:28:27.842	2
0.988	0.156	0.051	2024-01-02 18:28:27.986	2
0.987	0.155	0.046	2024-01-02 18:28:28.440	2
0.987	0.156	0.054	2024-01-02 18:28:28.164	2
0.979	0.158	0.053	2024-01-02 18:28:28.285	2
0.989	0.159	0.055	2024-01-02 18:28:28.344	2
0.992	0.157	0.045	2024-01-02 18:28:28.440	2
0.997	0.161	0.039	2024-01-02 18:28:28.555	2
0.995	0.168	0.036	2024-01-02 18:28:28.645	2
0.992	0.162	0.037	2024-01-02 18:28:28.765	2
0.977	0.165	0.042	2024-01-02 18:28:28.836	2
0.972	0.158	0.05	2024-01-02 18:28:28.946	2
0.979	0.163	0.053	2024-01-02 18:28:29.650	2
0.981	0.17	0.055	2024-01-02 18:28:29.155	2
0.994	0.159	0.048	2024-01-02 18:28:29.244	2
0.981	0.169	0.057	2024-01-02 18:28:29.364	2
0.979	0.158	0.064	2024-01-02 18:28:29.456	2
0.989	0.153	0.052	2024-01-02 18:28:29.575	2
0.991	0.158	0.051	2024-01-02 18:28:29.642	2
1.002	0.159	0.052	2024-01-02 18:28:29.754	2
1.001	0.159	0.047	2024-01-02 18:28:29.845	2
0.99	0.153	0.046	2024-01-02 18:28:29.965	2
0.994	0.141	0.039	2024-01-02 18:28:30.860	2
0.984	0.152	0.047	2024-01-02 18:28:30.204	2
0.991	0.142	0.043	2024-01-02 18:28:30.239	2
0.996	0.148	0.041	2024-01-02 18:28:30.386	2
0.989	0.146	0.038	2024-01-02 18:28:30.445	2
0.99	0.14	0.031	2024-01-02 18:28:30.566	2
0.987	0.146	0.045	2024-01-02 18:28:30.654	2
0.987	0.141	0.042	2024-01-02 18:28:30.775	2
0.986	0.142	0.049	2024-01-02 18:28:31.000	2
0.983	0.146	0.052	2024-01-02 18:28:31.000	2
0.986	0.137	0.048	2024-01-02 18:28:31.450	2
0.577	0.148	0.054	2024-01-02 18:38:27.419	1
0.564	0.798	0.17	2024-01-02 18:38:27.477	1
0.573	0.801	0.183	2024-01-02 18:38:27.598	1
0.574	0.8	0.18	2024-01-02 18:38:27.720	1
0.564	0.799	0.175	2024-01-02 18:38:27.807	1
0.563	0.807	0.185	2024-01-02 18:38:27.867	1
0.555	0.809	0.188	2024-01-02 18:38:27.988	1
0.565	0.807	0.191	2024-01-02 18:38:28.760	1
0.577	0.804	0.188	2024-01-02 18:38:28.196	1
0.583	0.795	0.168	2024-01-02 18:38:28.289	1
0.56	0.806	0.176	2024-01-02 18:38:28.424	1
0.581	0.778	0.178	2024-01-02 18:38:28.469	1
0.574	0.801	0.188	2024-01-02 18:38:28.589	1
0.578	0.792	0.196	2024-01-02 18:38:28.677	1
0.578	0.792	0.199	2024-01-02 18:38:28.799	1
0.578	0.801	0.21	2024-01-02 18:38:28.888	1
0.57	0.784	0.204	2024-01-02 18:38:29.380	1
0.578	0.781	0.221	2024-01-02 18:38:29.990	1
0.553	0.795	0.219	2024-01-02 18:38:29.246	1
0.56	0.775	0.228	2024-01-02 18:38:29.279	1
0.569	0.791	0.238	2024-01-02 18:38:29.399	1
0.57	0.774	0.226	2024-01-02 18:38:29.488	1
0.575	0.791	0.239	2024-01-02 18:38:29.624	1
0.593	0.796	0.236	2024-01-02 18:38:29.698	1
0.547	0.783	0.208	2024-01-02 18:38:29.834	1
0.487	0.773	0.281	2024-01-02 18:38:29.877	1
0.537	0.918	0.29	2024-01-02 18:38:29.997	1
0.442	0.685	0.481	2024-01-02 18:38:30.920	1
0.506	0.799	0.412	2024-01-02 18:38:30.237	1
0.471	0.696	0.4	2024-01-02 18:38:30.301	1
0.521	0.814	0.441	2024-01-02 18:38:30.432	1
0.517	0.862	0.301	2024-01-02 18:38:30.530	1
0.73	0.906	0.083	2024-01-02 18:38:30.632	1
0.619	0.621	-0.057	2024-01-02 18:38:30.737	1
0.524	0.683	0.084	2024-01-02 18:38:30.831	1
0.613	0.947	0.201	2024-01-02 18:38:30.900	1
0.55	0.825	0.198	2024-01-02 18:38:31.480	1
0.564	0.84	0.226	2024-01-02 18:38:31.120	1
0.555	0.784	0.254	2024-01-02 18:38:31.229	1
0.569	0.807	0.267	2024-01-02 18:38:31.320	1
0.554	0.767	0.278	2024-01-02 18:38:31.426	1
0.566	0.781	0.276	2024-01-02 18:38:31.500	1
0.56	0.778	0.254	2024-01-02 18:38:31.632	1
0.568	0.786	0.24	2024-01-02 18:38:31.731	1
0.567	0.791	0.253	2024-01-02 18:38:31.834	1
0.569	0.781	0.236	2024-01-02 18:38:31.938	1
0.569	0.789	0.26	2024-01-02 18:38:32.390	1
0.582	0.778	0.258	2024-01-02 18:38:32.980	1
0.563	0.773	0.24	2024-01-02 18:38:32.223	1
0.576	0.787	0.271	2024-01-02 18:38:32.306	1
0.571	0.774	0.252	2024-01-02 18:38:32.431	1
0.571	0.781	0.251	2024-01-02 18:38:32.523	1
0.559	0.785	0.238	2024-01-02 18:38:32.638	1
0.578	0.78	0.274	2024-01-02 18:38:32.699	1
0.556	0.787	0.242	2024-01-02 18:38:32.831	1
0.565	0.79	0.262	2024-01-02 18:38:32.932	1
0.566	0.784	0.246	2024-01-02 18:38:33.320	1
0.57	0.775	0.244	2024-01-02 18:38:33.135	1
0.559	0.791	0.249	2024-01-02 18:38:33.241	1
0.562	0.781	0.26	2024-01-02 18:38:33.332	1
0.574	0.778	0.251	2024-01-02 18:38:33.450	1
0.573	0.776	0.251	2024-01-02 18:38:33.537	1
0.56	0.77	0.248	2024-01-02 18:38:33.660	1
0.575	0.79	0.266	2024-01-02 18:38:33.733	1
0.566	0.779	0.241	2024-01-02 18:38:33.840	1
0.597	0.786	0.26	2024-01-02 18:38:33.936	1
0.565	0.784	0.232	2024-01-02 18:38:34.490	1
0.592	0.766	0.263	2024-01-02 18:38:34.133	1
0.58	0.76	0.23	2024-01-02 18:38:34.259	1
0.566	0.788	0.249	2024-01-02 18:38:34.334	1
0.623	0.773	0.275	2024-01-02 18:38:34.439	1
0.553	0.801	0.149	2024-01-02 18:38:34.529	1
0.56	0.79	0.285	2024-01-02 18:38:34.650	1
0.571	0.775	0.251	2024-01-02 18:38:34.739	1
0.572	0.782	0.228	2024-01-02 18:38:34.860	1
0.572	0.786	0.194	2024-01-02 18:38:34.930	1
0.551	0.788	0.214	2024-01-02 18:38:35.380	1
0.609	0.792	0.253	2024-01-02 18:38:35.129	1
0.553	0.825	0.134	2024-01-02 18:38:35.248	1
0.55	0.902	0.201	2024-01-02 18:38:35.339	1
0.537	0.893	0.2	2024-01-02 18:38:35.460	1
0.441	0.84	0.156	2024-01-02 18:38:35.534	1
0.392	0.852	0.099	2024-01-02 18:38:35.639	1
0.331	0.868	0.064	2024-01-02 18:38:35.735	1
0.138	0.792	0.27	2024-01-02 18:38:35.853	1
0.24	0.968	0.496	2024-01-02 18:38:35.939	1
0.208	0.833	0.309	2024-01-02 18:38:36.580	1
0.212	0.9	0.36	2024-01-02 18:38:36.148	1
0.451	1.081	0.381	2024-01-02 18:38:36.270	1
0.416	0.87	0.097	2024-01-02 18:38:36.329	1
0.351	1.092	-0.125	2024-01-02 18:38:36.449	1
0.313	0.904	-0.043	2024-01-02 18:38:36.538	1
0.391	0.858	-0.039	2024-01-02 18:38:36.660	1
0.345	0.766	0.06	2024-01-02 18:38:36.749	1
0.225	0.797	0.207	2024-01-02 18:38:36.870	1
0.174	1.553	0.272	2024-01-02 18:38:36.931	1
0.136	0.854	0.195	2024-01-02 18:38:37.470	1
0.156	0.908	0.339	2024-01-02 18:38:37.139	1
0.226	0.884	0.271	2024-01-02 18:38:37.260	1
0.247	0.896	0.337	2024-01-02 18:38:37.349	1
0.32	0.869	0.313	2024-01-02 18:38:37.471	1
0.303	0.764	0.341	2024-01-02 18:38:37.560	1
0.291	1.092	0.25	2024-01-02 18:38:37.679	1
0.422	0.851	0.165	2024-01-02 18:38:37.769	1
0.394	0.967	0.116	2024-01-02 18:38:37.860	1
0.432	0.888	0.139	2024-01-02 18:38:37.949	1
0.473	0.923	0.224	2024-01-02 18:38:38.700	1
0.515	0.746	0.272	2024-01-02 18:38:38.158	1
0.575	0.825	0.203	2024-01-02 18:38:38.281	1
0.364	0.822	0.251	2024-01-02 18:38:38.339	1
0.313	1.068	0.258	2024-01-02 18:38:38.491	1
0.391	0.971	0.244	2024-01-02 18:38:38.549	1
0.455	0.838	0.335	2024-01-02 18:38:38.671	1
0.483	0.772	0.206	2024-01-02 18:38:38.760	1
0.472	0.764	0.258	2024-01-02 18:38:38.909	1
0.415	0.803	0.234	2024-01-02 18:38:39.360	1
0.394	1.172	0.196	2024-01-02 18:38:39.880	1
0.367	0.709	0.286	2024-01-02 18:38:39.147	1
0.357	0.977	0.378	2024-01-02 18:38:39.267	1
0.356	0.855	0.325	2024-01-02 18:38:39.359	1
0.435	0.839	0.335	2024-01-02 18:38:39.477	1
0.472	0.877	0.214	2024-01-02 18:38:39.568	1
0.384	0.867	0.267	2024-01-02 18:38:39.689	1
0.415	0.854	0.397	2024-01-02 18:38:39.748	1
0.408	0.875	0.309	2024-01-02 18:38:39.868	1
0.424	0.837	0.378	2024-01-02 18:38:39.957	1
0.417	0.812	0.327	2024-01-02 18:38:40.770	1
0.392	0.862	0.27	2024-01-02 18:38:40.169	1
0.383	0.827	0.333	2024-01-02 18:38:40.289	1
0.396	0.836	0.39	2024-01-02 18:38:40.377	1
0.446	0.771	0.37	2024-01-02 18:38:40.499	1
0.495	0.735	0.394	2024-01-02 18:38:40.560	1
0.471	0.868	0.378	2024-01-02 18:38:40.678	1
0.438	0.804	0.479	2024-01-02 18:38:40.766	1
0.465	0.806	0.439	2024-01-02 18:38:40.886	1
0.469	0.772	0.443	2024-01-02 18:38:40.978	1
0.517	0.85	0.502	2024-01-02 18:38:41.980	1
0.496	0.816	0.276	2024-01-02 18:38:41.156	1
0.485	0.805	0.288	2024-01-02 18:38:41.278	1
0.478	0.758	0.29	2024-01-02 18:38:41.367	1
0.49	0.883	0.368	2024-01-02 18:38:41.488	1
0.449	0.733	0.284	2024-01-02 18:38:41.579	1
0.476	0.861	0.257	2024-01-02 18:38:41.698	1
0.485	0.854	0.204	2024-01-02 18:38:41.788	1
0.506	0.876	0.223	2024-01-02 18:38:41.931	1
0.534	0.85	0.177	2024-01-02 18:38:41.998	1
0.608	0.785	0.21	2024-01-02 18:38:42.910	1
0.576	0.786	0.098	2024-01-02 18:38:42.177	1
0.577	0.818	0.18	2024-01-02 18:38:42.327	1
0.569	0.838	0.152	2024-01-02 18:38:42.388	1
0.567	0.788	0.151	2024-01-02 18:38:42.508	1
0.59	0.801	0.164	2024-01-02 18:38:42.567	1
0.623	0.819	0.101	2024-01-02 18:38:42.688	1
0.605	0.77	0.059	2024-01-02 18:38:42.776	1
0.599	0.851	0.033	2024-01-02 18:38:42.897	1
0.632	0.796	0.114	2024-01-02 18:38:42.987	1
0.59	0.775	0.025	2024-01-02 18:38:43.134	1
0.581	0.742	0.057	2024-01-02 18:38:43.198	1
0.622	0.735	0.106	2024-01-02 18:38:43.328	1
0.748	0.611	0.106	2024-01-02 18:38:43.377	1
0.561	0.975	0.132	2024-01-02 18:38:43.498	1
0.531	0.928	0.201	2024-01-02 18:38:43.598	1
0.638	0.791	0.35	2024-01-02 18:38:43.709	1
0.592	0.679	0.197	2024-01-02 18:38:43.798	1
0.664	0.667	0.184	2024-01-02 18:38:43.935	1
0.788	0.563	0.175	2024-01-02 18:38:43.977	1
0.465	1.254	0.143	2024-01-02 18:38:44.980	1
0.594	0.792	0.005	2024-01-02 18:38:44.189	1
0.597	0.756	-0.051	2024-01-02 18:38:44.337	1
0.617	0.627	-0.029	2024-01-02 18:38:44.399	1
0.684	0.69	-0.074	2024-01-02 18:38:44.534	1
0.41	0.704	0.057	2024-01-02 18:38:44.608	1
0.312	1.288	0.14	2024-01-02 18:38:44.734	1
0.326	0.865	0.369	2024-01-02 18:38:44.788	1
0.438	0.934	0.309	2024-01-02 18:38:44.908	1
0.449	0.908	0.238	2024-01-02 18:38:44.997	1
0.48	0.801	0.262	2024-01-02 18:38:45.133	1
0.462	0.792	0.187	2024-01-02 18:38:45.217	1
0.411	0.857	0.222	2024-01-02 18:38:45.336	1
0.504	0.985	0.138	2024-01-02 18:38:45.388	1
0.462	1.17	-0.141	2024-01-02 18:38:45.509	1
0.365	0.681	-0.195	2024-01-02 18:38:45.597	1
0.312	0.872	-0.213	2024-01-02 18:38:45.717	1
0.253	0.943	-0.111	2024-01-02 18:38:45.846	1
0.309	0.938	-0.005	2024-01-02 18:38:45.927	1
0.327	0.936	0.011	2024-01-02 18:38:46.290	1
0.39	0.86	0.03	2024-01-02 18:38:46.137	1
0.427	0.858	0.038	2024-01-02 18:38:46.197	1
0.49	0.888	0.068	2024-01-02 18:38:46.335	1
0.54	0.829	0.08	2024-01-02 18:38:46.409	1
0.211	0.875	0.113	2024-01-02 18:38:46.532	1
0.492	1.253	0.054	2024-01-02 18:38:46.623	1
0.471	0.909	0.154	2024-01-02 18:38:46.739	1
0.489	0.788	0.172	2024-01-02 18:38:46.797	1
0.548	0.744	0.261	2024-01-02 18:38:46.926	1
0.642	0.708	0.353	2024-01-02 18:38:47.600	1
0.424	0.99	0.219	2024-01-02 18:38:47.127	1
0.619	1.083	-0.024	2024-01-02 18:38:47.216	1
0.513	0.722	-0.041	2024-01-02 18:38:47.339	1
0.566	0.713	0.036	2024-01-02 18:38:47.433	1
0.637	0.706	0.042	2024-01-02 18:38:47.547	1
0.843	0.57	0.124	2024-01-02 18:38:47.610	1
0.643	0.782	0.131	2024-01-02 18:38:47.736	1
0.519	1.043	0.103	2024-01-02 18:38:47.836	1
0.447	0.965	0.274	2024-01-02 18:38:47.938	1
0.59	0.739	0.27	2024-01-02 18:38:48.370	1
0.633	0.657	0.185	2024-01-02 18:38:48.147	1
0.63	0.658	0.346	2024-01-02 18:38:48.208	1
0.847	0.733	0.292	2024-01-02 18:38:48.328	1
0.521	1.069	0.265	2024-01-02 18:38:48.424	1
0.565	0.842	-0.105	2024-01-02 18:38:48.537	1
0.584	0.754	0.03	2024-01-02 18:38:48.631	1
0.559	0.66	0.095	2024-01-02 18:38:48.747	1
0.595	0.663	0.1	2024-01-02 18:38:48.868	1
0.543	0.952	0.215	2024-01-02 18:38:48.957	1
0.548	0.801	0.211	2024-01-02 18:38:49.290	1
0.599	0.811	0.263	2024-01-02 18:38:49.137	1
0.589	0.824	0.191	2024-01-02 18:38:49.228	1
0.592	0.73	0.206	2024-01-02 18:38:49.348	1
0.549	0.8	0.171	2024-01-02 18:38:49.437	1
0.552	0.824	0.223	2024-01-02 18:38:49.556	1
0.522	0.747	0.27	2024-01-02 18:38:49.648	1
0.596	0.715	0.285	2024-01-02 18:38:49.739	1
0.568	0.802	0.148	2024-01-02 18:38:49.857	1
0.563	0.857	0.221	2024-01-02 18:38:49.951	1
0.608	0.85	0.227	2024-01-02 18:38:50.490	1
0.582	0.829	0.103	2024-01-02 18:38:50.156	1
0.514	0.845	0.194	2024-01-02 18:38:50.246	1
0.473	0.845	0.274	2024-01-02 18:38:50.367	1
0.445	0.77	0.227	2024-01-02 18:38:50.429	1
0.521	0.867	0.22	2024-01-02 18:38:50.549	1
0.562	0.861	0.098	2024-01-02 18:38:50.637	1
0.517	0.712	0.004	2024-01-02 18:38:50.757	1
0.498	0.785	0.092	2024-01-02 18:38:50.850	1
0.546	0.884	0.095	2024-01-02 18:38:50.968	1
0.556	0.87	0.081	2024-01-02 18:38:51.320	1
0.719	0.893	0.095	2024-01-02 18:38:51.172	1
0.394	0.939	0.192	2024-01-02 18:38:51.237	1
0.354	0.723	0.359	2024-01-02 18:38:51.360	1
0.416	0.937	0.414	2024-01-02 18:38:51.451	1
0.77	0.688	0.236	2024-01-02 18:38:51.567	1
0.783	0.896	0.128	2024-01-02 18:38:51.656	1
0.795	0.42	-0.076	2024-01-02 18:38:51.778	1
0.569	0.608	-0.207	2024-01-02 18:38:51.837	1
0.342	1.563	0.236	2024-01-02 18:38:51.961	1
0.276	0.554	0.266	2024-01-02 18:38:52.510	1
0.274	1.04	0.183	2024-01-02 18:38:52.167	1
0.426	0.866	0.43	2024-01-02 18:38:52.260	1
0.404	0.852	0.156	2024-01-02 18:38:52.381	1
0.391	0.927	0.106	2024-01-02 18:38:52.440	1
0.497	0.929	0.135	2024-01-02 18:38:52.561	1
0.466	0.927	0.055	2024-01-02 18:38:52.648	1
0.463	0.895	0.012	2024-01-02 18:38:52.770	1
0.22	0.807	0.156	2024-01-02 18:38:52.858	1
0.437	0.405	0.174	2024-01-02 18:38:52.980	1
0.394	0.797	0.331	2024-01-02 18:38:53.690	1
0.375	0.8	0.513	2024-01-02 18:38:53.186	1
0.36	0.831	0.476	2024-01-02 18:38:53.247	1
0.404	0.832	0.451	2024-01-02 18:38:53.368	1
0.447	0.942	0.361	2024-01-02 18:38:53.459	1
0.432	0.857	0.318	2024-01-02 18:38:53.578	1
0.551	0.814	0.23	2024-01-02 18:38:53.668	1
0.589	0.8	0.063	2024-01-02 18:38:53.788	1
0.366	0.901	-0.061	2024-01-02 18:38:53.847	1
0.614	0.386	-0.007	2024-01-02 18:38:53.968	1
0.47	0.638	0.053	2024-01-02 18:38:54.570	1
0.604	1.18	0.164	2024-01-02 18:38:54.228	1
0.527	0.558	0.321	2024-01-02 18:38:54.267	1
0.488	0.766	0.543	2024-01-02 18:38:54.387	1
