acc_X(g),acc_Y(g),acc_Z(g),ang_X(g),ang_Y(g),ang_Z(g),Time,Cluster
-0.723,-0.134,0.677,2.441,0.366,-3.357,2024-01-16 21:17:52.411,0
-0.723,-0.134,0.677,2.441,0.366,-3.357,2024-01-16 21:17:52.411,0
-0.724,-0.138,0.672,1.465,-1.038,-2.319,2024-01-16 21:17:52.596,0
-0.724,-0.138,0.672,1.465,-1.038,-2.319,2024-01-16 21:17:52.596,0
-0.74,-0.129,0.67,1.038,-1.282,-0.916,2024-01-16 21:17:52.618,0
-0.74,-0.129,0.67,1.038,-1.282,-0.916,2024-01-16 21:17:52.618,0
-0.725,-0.134,0.679,1.16,0.244,-0.793,2024-01-16 21:17:52.740,0
-0.725,-0.134,0.679,1.16,0.244,-0.793,2024-01-16 21:17:52.740,0
-0.729,-0.124,0.678,0.122,0.549,-0.671,2024-01-16 21:17:52.802,0
-0.729,-0.124,0.678,0.122,0.549,-0.671,2024-01-16 21:17:52.802,0
-0.724,-0.135,0.679,0.0,0.793,0.732,2024-01-16 21:17:52.921,0
-0.724,-0.135,0.679,0.0,0.793,0.732,2024-01-16 21:17:52.921,0
-0.727,-0.133,0.676,-1.282,0.366,1.587,2024-01-16 21:17:53.120,0
-0.727,-0.133,0.676,-1.282,0.366,1.587,2024-01-16 21:17:53.120,0
-0.724,-0.123,0.679,-1.831,-0.122,1.648,2024-01-16 21:17:53.136,0
-0.724,-0.123,0.679,-1.831,-0.122,1.648,2024-01-16 21:17:53.137,0
-0.736,-0.126,0.673,-1.587,-0.122,1.526,2024-01-16 21:17:53.221,0
-0.736,-0.126,0.673,-1.587,-0.122,1.526,2024-01-16 21:17:53.222,0
-0.734,-0.116,0.676,-1.16,-0.366,0.977,2024-01-16 21:17:53.341,0
-0.734,-0.116,0.676,-1.16,-0.366,0.977,2024-01-16 21:17:53.341,0
-0.736,-0.122,0.675,-0.488,0.732,0.061,2024-01-16 21:17:53.432,0
-0.736,-0.122,0.675,-0.488,0.732,0.061,2024-01-16 21:17:53.432,0
-0.737,-0.118,0.676,0.549,1.343,-0.732,2024-01-16 21:17:53.572,0
-0.737,-0.118,0.676,0.549,1.343,-0.732,2024-01-16 21:17:53.572,0
-0.736,-0.119,0.677,1.16,2.563,-1.343,2024-01-16 21:17:53.612,0
-0.736,-0.119,0.677,1.16,2.563,-1.343,2024-01-16 21:17:53.612,0
-0.762,-0.124,0.675,0.732,4.7,-1.099,2024-01-16 21:17:53.731,0
-0.762,-0.124,0.675,0.732,4.7,-1.099,2024-01-16 21:17:53.731,0
-0.816,-0.128,0.666,1.099,8.118,1.099,2024-01-16 21:17:53.821,0
-0.816,-0.128,0.666,1.099,8.118,1.099,2024-01-16 21:17:53.821,0
-0.887,-0.112,0.657,2.502,14.648,7.69,2024-01-16 21:17:53.942,0
-0.887,-0.112,0.657,2.502,14.648,7.69,2024-01-16 21:17:53.943,0
-0.897,-0.12,0.618,6.287,29.053,9.216,2024-01-16 21:17:54.320,0
-0.897,-0.12,0.618,6.287,29.053,9.216,2024-01-16 21:17:54.320,0
-0.209,-0.153,0.421,-2.319,59.57,6.897,2024-01-16 21:17:54.173,0
-0.209,-0.153,0.421,-2.319,59.57,6.897,2024-01-16 21:17:54.174,0
-0.728,-0.037,0.277,-19.714,65.857,3.54,2024-01-16 21:17:54.212,0
-0.728,-0.037,0.277,-19.714,65.857,3.54,2024-01-16 21:17:54.212,0
-1.09,-0.009,0.427,4.089,16.113,-21.606,2024-01-16 21:17:54.333,0
-1.09,-0.009,0.427,4.089,16.113,-21.606,2024-01-16 21:17:54.333,0
-1.549,-0.244,0.464,-5.432,2.441,-14.893,2024-01-16 21:17:54.421,0
-1.549,-0.244,0.464,-5.432,2.441,-14.893,2024-01-16 21:17:54.422,0
-1.641,-0.224,0.863,9.766,-29.053,-5.188,2024-01-16 21:17:54.542,0
-1.641,-0.224,0.863,9.766,-29.053,-5.188,2024-01-16 21:17:54.543,0
-1.375,-0.307,1.08,12.573,-65.491,9.277,2024-01-16 21:17:54.632,1
-1.375,-0.307,1.08,12.573,-65.491,9.277,2024-01-16 21:17:54.633,1
-0.047,-0.219,0.399,-6.775,-33.875,9.644,2024-01-16 21:17:54.774,1
-0.047,-0.219,0.399,-6.775,-33.875,9.644,2024-01-16 21:17:54.774,1
0.032,0.013,-0.054,4.028,68.542,-34.546,2024-01-16 21:17:54.843,0
0.032,0.013,-0.054,4.028,68.542,-34.546,2024-01-16 21:17:54.843,0
0.035,0.007,-0.228,-85.327,159.241,-72.754,2024-01-16 21:17:54.967,0
0.035,0.007,-0.228,-85.327,159.241,-72.754,2024-01-16 21:17:54.967,0
-1.707,0.01,-0.007,-69.519,-353.638,47.852,2024-01-16 21:17:55.220,0
-1.707,0.01,-0.007,-69.519,-353.638,47.852,2024-01-16 21:17:55.220,0
-1.598,-0.011,1.207,-254.333,-51.819,-128.174,2024-01-16 21:17:55.143,0
-1.598,-0.011,1.207,-254.333,-51.819,-128.174,2024-01-16 21:17:55.143,0
-1.324,-0.425,0.355,-36.743,-13.367,-10.62,2024-01-16 21:17:55.266,0
-1.324,-0.425,0.355,-36.743,-13.367,-10.62,2024-01-16 21:17:55.266,0
-1.264,-0.095,1.528,11.475,-58.716,22.644,2024-01-16 21:17:55.379,1
-1.264,-0.095,1.528,11.475,-58.716,22.644,2024-01-16 21:17:55.380,1
-0.57,-0.304,1.057,20.02,-72.205,0.854,2024-01-16 21:17:55.442,1
-0.57,-0.304,1.057,20.02,-72.205,0.854,2024-01-16 21:17:55.442,1
-0.038,-0.167,0.066,-3.113,-26.489,-6.409,2024-01-16 21:17:55.568,0
-0.038,-0.167,0.066,-3.113,-26.489,-6.409,2024-01-16 21:17:55.569,0
0.007,-0.04,-0.054,-114.502,118.896,-72.754,2024-01-16 21:17:55.622,0
0.007,-0.04,-0.054,-114.502,118.896,-72.754,2024-01-16 21:17:55.622,0
-0.392,0.006,-0.016,156.128,-195.068,-2.502,2024-01-16 21:17:55.742,0
-0.392,0.006,-0.016,156.128,-195.068,-2.502,2024-01-16 21:17:55.742,0
-3.833,-0.182,0.011,-25.574,212.28,-30.029,2024-01-16 21:17:55.871,0
-3.833,-0.182,0.011,-25.574,212.28,-30.029,2024-01-16 21:17:55.871,0
-0.649,-1.634,1.094,-50.11,5.737,2.991,2024-01-16 21:17:55.975,1
-0.649,-1.634,1.094,-50.11,5.737,2.991,2024-01-16 21:17:55.975,1
-1.101,0.077,0.95,-8.972,18.921,-4.395,2024-01-16 21:17:56.410,0
-1.101,0.077,0.95,-8.972,18.921,-4.395,2024-01-16 21:17:56.410,0
-1.845,-0.335,1.149,36.011,-58.411,-2.563,2024-01-16 21:17:56.166,1
-1.845,-0.335,1.149,36.011,-58.411,-2.563,2024-01-16 21:17:56.166,1
-0.113,-0.614,0.917,4.517,-66.956,20.264,2024-01-16 21:17:56.280,1
-0.113,-0.614,0.917,4.517,-66.956,20.264,2024-01-16 21:17:56.281,1
-0.059,-0.009,-0.096,-18.616,21.729,12.878,2024-01-16 21:17:56.373,0
-0.059,-0.009,-0.096,-18.616,21.729,12.878,2024-01-16 21:17:56.374,0
0.458,-0.03,-0.199,206.482,-119.446,-92.224,2024-01-16 21:17:56.430,0
0.458,-0.03,-0.199,206.482,-119.446,-92.224,2024-01-16 21:17:56.431,0
-0.301,0.017,0.583,-60.059,-294.617,205.994,2024-01-16 21:17:56.567,0
-0.301,0.017,0.583,-60.059,-294.617,205.994,2024-01-16 21:17:56.567,0
-4.023,-0.118,0.574,-67.078,442.2,84.656,2024-01-16 21:17:56.642,0
-4.023,-0.118,0.574,-67.078,442.2,84.656,2024-01-16 21:17:56.643,0
-0.387,-0.484,1.791,-58.899,38.696,-110.657,2024-01-16 21:17:56.765,1
-0.387,-0.484,1.791,-58.899,38.696,-110.657,2024-01-16 21:17:56.766,1
-0.894,0.139,1.006,-6.836,-37.354,18.127,2024-01-16 21:17:56.881,0
-0.894,0.139,1.006,-6.836,-37.354,18.127,2024-01-16 21:17:56.882,0
-0.317,-0.185,0.622,2.38,-6.287,-0.732,2024-01-16 21:17:56.974,1
-0.317,-0.185,0.622,2.38,-6.287,-0.732,2024-01-16 21:17:56.974,1
-0.537,-0.018,0.236,2.563,-21.362,2.38,2024-01-16 21:17:57.670,0
-0.537,-0.018,0.236,2.563,-21.362,2.38,2024-01-16 21:17:57.670,0
-1.366,0.043,0.4,14.526,-23.315,-8.301,2024-01-16 21:17:57.173,0
-1.366,0.043,0.4,14.526,-23.315,-8.301,2024-01-16 21:17:57.173,0
-0.315,-0.185,0.892,9.216,-19.897,3.357,2024-01-16 21:17:57.242,1
-0.315,-0.185,0.892,9.216,-19.897,3.357,2024-01-16 21:17:57.243,1
-0.878,-0.013,0.652,2.869,18.86,-17.517,2024-01-16 21:17:57.405,0
-0.878,-0.013,0.652,2.869,18.86,-17.517,2024-01-16 21:17:57.405,0
-0.684,-0.085,0.745,14.282,-14.343,-10.62,2024-01-16 21:17:57.511,0
-0.684,-0.085,0.745,14.282,-14.343,-10.62,2024-01-16 21:17:57.511,0
-0.665,-0.091,0.702,4.578,-0.916,-7.08,2024-01-16 21:17:57.570,0
-0.665,-0.091,0.702,4.578,-0.916,-7.08,2024-01-16 21:17:57.570,0
-0.736,-0.071,0.666,5.554,1.221,-9.644,2024-01-16 21:17:57.721,0
-0.736,-0.071,0.666,5.554,1.221,-9.644,2024-01-16 21:17:57.721,0
-0.724,-0.095,0.676,5.493,-1.953,-5.737,2024-01-16 21:17:57.780,0
-0.724,-0.095,0.676,5.493,-1.953,-5.737,2024-01-16 21:17:57.780,0
-0.726,-0.096,0.677,2.747,-1.16,-4.944,2024-01-16 21:17:57.840,0
-0.726,-0.096,0.677,2.747,-1.16,-4.944,2024-01-16 21:17:57.840,0
-0.725,-0.106,0.675,2.319,-2.258,-2.625,2024-01-16 21:17:57.961,0
-0.725,-0.106,0.675,2.319,-2.258,-2.625,2024-01-16 21:17:57.961,0
-0.735,-0.099,0.683,0.244,-2.991,-0.061,2024-01-16 21:17:58.840,0
-0.735,-0.099,0.683,0.244,-2.991,-0.061,2024-01-16 21:17:58.850,0
-0.731,-0.086,0.682,1.282,-2.075,0.549,2024-01-16 21:17:58.172,0
-0.731,-0.086,0.682,1.282,-2.075,0.549,2024-01-16 21:17:58.172,0
-0.739,-0.09,0.686,0.549,-0.183,1.282,2024-01-16 21:17:58.268,0
-0.739,-0.09,0.686,0.549,-0.183,1.282,2024-01-16 21:17:58.268,0
-0.733,-0.089,0.682,0.244,1.038,1.099,2024-01-16 21:17:58.380,0
-0.733,-0.089,0.682,0.244,1.038,1.099,2024-01-16 21:17:58.380,0
-0.74,-0.087,0.672,-0.183,1.648,0.305,2024-01-16 21:17:58.441,0
-0.74,-0.087,0.672,-0.183,1.648,0.305,2024-01-16 21:17:58.441,0
-0.739,-0.073,0.671,-1.099,-0.183,0.061,2024-01-16 21:17:58.564,0
-0.739,-0.073,0.671,-1.099,-0.183,0.061,2024-01-16 21:17:58.564,0
-0.736,-0.084,0.671,0.0,0.916,-1.709,2024-01-16 21:17:58.679,0
-0.736,-0.084,0.671,0.0,0.916,-1.709,2024-01-16 21:17:58.680,0
-0.73,-0.08,0.676,0.488,0.732,-1.953,2024-01-16 21:17:58.773,0
-0.73,-0.08,0.676,0.488,0.732,-1.953,2024-01-16 21:17:58.774,0
-0.736,-0.081,0.672,1.892,0.793,-2.563,2024-01-16 21:17:58.868,0
-0.736,-0.081,0.672,1.892,0.793,-2.563,2024-01-16 21:17:58.868,0
-0.724,-0.089,0.67,3.296,0.549,-2.808,2024-01-16 21:17:58.981,0
-0.724,-0.089,0.67,3.296,0.549,-2.808,2024-01-16 21:17:58.981,0
-0.737,-0.084,0.679,3.174,-0.793,-3.357,2024-01-16 21:17:59.780,0
-0.737,-0.084,0.679,3.174,-0.793,-3.357,2024-01-16 21:17:59.780,0
-0.721,-0.1,0.678,3.357,-1.16,-3.235,2024-01-16 21:17:59.190,0
-0.721,-0.1,0.678,3.357,-1.16,-3.235,2024-01-16 21:17:59.190,0
-0.719,-0.103,0.684,2.563,-0.977,-3.601,2024-01-16 21:17:59.275,0
-0.719,-0.103,0.684,2.563,-0.977,-3.601,2024-01-16 21:17:59.275,0
-0.731,-0.104,0.683,1.221,-1.282,-2.747,2024-01-16 21:17:59.383,0
-0.731,-0.104,0.683,1.221,-1.282,-2.747,2024-01-16 21:17:59.383,0
-0.725,-0.112,0.686,0.549,-0.732,-1.343,2024-01-16 21:17:59.475,0
-0.725,-0.112,0.686,0.549,-0.732,-1.343,2024-01-16 21:17:59.475,0
-0.73,-0.099,0.684,-0.305,-1.038,0.244,2024-01-16 21:17:59.577,0
-0.73,-0.099,0.684,-0.305,-1.038,0.244,2024-01-16 21:17:59.577,0
-0.72,-0.099,0.688,-0.183,-0.305,2.075,2024-01-16 21:17:59.701,0
-0.72,-0.099,0.688,-0.183,-0.305,2.075,2024-01-16 21:17:59.701,0
-0.734,-0.097,0.688,-1.099,-0.732,3.174,2024-01-16 21:17:59.789,0
-0.734,-0.097,0.688,-1.099,-0.732,3.174,2024-01-16 21:17:59.789,0
-0.722,-0.089,0.686,-1.465,-0.244,3.723,2024-01-16 21:17:59.849,0
-0.722,-0.089,0.686,-1.465,-0.244,3.723,2024-01-16 21:17:59.850,0
-0.723,-0.092,0.679,-1.282,0.61,2.686,2024-01-16 21:17:59.969,0
-0.723,-0.092,0.679,-1.282,0.61,2.686,2024-01-16 21:17:59.969,0
-0.728,-0.074,0.682,-1.648,-0.916,2.014,2024-01-16 21:18:00.670,0
-0.728,-0.074,0.682,-1.648,-0.916,2.014,2024-01-16 21:18:00.680,0
-0.725,-0.084,0.682,-0.488,-0.488,0.549,2024-01-16 21:18:00.180,0
-0.725,-0.084,0.682,-0.488,-0.488,0.549,2024-01-16 21:18:00.180,0
-0.735,-0.076,0.684,-0.305,-0.549,0.183,2024-01-16 21:18:00.273,0
-0.735,-0.076,0.684,-0.305,-0.549,0.183,2024-01-16 21:18:00.273,0
-0.732,-0.08,0.687,0.793,-0.061,-0.793,2024-01-16 21:18:00.392,0
-0.732,-0.08,0.687,0.793,-0.061,-0.793,2024-01-16 21:18:00.393,0
-0.717,-0.085,0.683,0.732,0.793,-1.038,2024-01-16 21:18:00.481,0
-0.717,-0.085,0.683,0.732,0.793,-1.038,2024-01-16 21:18:00.481,0
-0.723,-0.08,0.689,0.671,-0.122,-1.526,2024-01-16 21:18:00.600,0
-0.723,-0.08,0.689,0.671,-0.122,-1.526,2024-01-16 21:18:00.600,0
-0.714,-0.091,0.686,0.793,-0.244,-1.404,2024-01-16 21:18:00.673,0
-0.714,-0.091,0.686,0.793,-0.244,-1.404,2024-01-16 21:18:00.674,0
-0.725,-0.092,0.69,-0.122,-1.465,0.0,2024-01-16 21:18:00.778,0
-0.725,-0.092,0.69,-0.122,-1.465,0.0,2024-01-16 21:18:00.778,0
-0.716,-0.082,0.69,-0.183,-1.404,0.916,2024-01-16 21:18:00.875,0
-0.716,-0.082,0.69,-0.183,-1.404,0.916,2024-01-16 21:18:00.875,0
-0.723,-0.096,0.69,0.488,-1.648,0.244,2024-01-16 21:18:00.990,0
-0.723,-0.096,0.69,0.488,-1.648,0.244,2024-01-16 21:18:00.990,0
-0.73,-0.085,0.695,-1.099,-1.587,0.122,2024-01-16 21:18:01.800,0
-0.73,-0.085,0.695,-1.099,-1.587,0.122,2024-01-16 21:18:01.810,0
-0.722,-0.091,0.697,-0.977,0.427,-1.038,2024-01-16 21:18:01.201,0
-0.722,-0.091,0.697,-0.977,0.427,-1.038,2024-01-16 21:18:01.201,0
-0.724,-0.085,0.691,-2.014,1.953,-1.709,2024-01-16 21:18:01.276,0
-0.724,-0.085,0.691,-2.014,1.953,-1.709,2024-01-16 21:18:01.277,0
-0.739,-0.089,0.691,-1.282,3.357,-2.686,2024-01-16 21:18:01.401,0
-0.739,-0.089,0.691,-1.282,3.357,-2.686,2024-01-16 21:18:01.401,0
-0.722,-0.098,0.683,-0.183,4.211,-2.319,2024-01-16 21:18:01.470,0
-0.722,-0.098,0.683,-0.183,4.211,-2.319,2024-01-16 21:18:01.470,0
-0.729,-0.097,0.677,0.793,3.052,-2.014,2024-01-16 21:18:01.591,0
-0.729,-0.097,0.677,0.793,3.052,-2.014,2024-01-16 21:18:01.591,0
-0.72,-0.11,0.677,1.648,2.93,-1.953,2024-01-16 21:18:01.681,0
-0.72,-0.11,0.677,1.648,2.93,-1.953,2024-01-16 21:18:01.682,0
-0.732,-0.111,0.673,1.221,1.221,-0.732,2024-01-16 21:18:01.801,0
-0.732,-0.111,0.673,1.221,1.221,-0.732,2024-01-16 21:18:01.802,0
-0.735,-0.107,0.671,0.977,0.671,-0.122,2024-01-16 21:18:01.890,0
-0.735,-0.107,0.671,0.977,0.671,-0.122,2024-01-16 21:18:01.890,0
-0.738,-0.112,0.668,0.427,-0.122,0.549,2024-01-16 21:18:02.110,0
-0.738,-0.112,0.668,0.427,-0.122,0.549,2024-01-16 21:18:02.120,0
-0.735,-0.104,0.669,-0.061,-0.793,0.488,2024-01-16 21:18:02.700,0
-0.735,-0.104,0.669,-0.061,-0.793,0.488,2024-01-16 21:18:02.700,0
-0.733,-0.105,0.671,0.183,-0.427,0.183,2024-01-16 21:18:02.190,0
-0.733,-0.105,0.671,0.183,-0.427,0.183,2024-01-16 21:18:02.191,0
-0.73,-0.101,0.671,0.122,-0.61,0.0,2024-01-16 21:18:02.280,0
-0.73,-0.101,0.671,0.122,-0.61,0.0,2024-01-16 21:18:02.280,0
-0.727,-0.097,0.677,0.732,-0.854,-0.793,2024-01-16 21:18:02.401,0
-0.727,-0.097,0.677,0.732,-0.854,-0.793,2024-01-16 21:18:02.401,0
-0.72,-0.104,0.669,1.526,-0.61,-0.854,2024-01-16 21:18:02.490,0
-0.72,-0.104,0.669,1.526,-0.61,-0.854,2024-01-16 21:18:02.490,0
-0.728,-0.098,0.677,1.648,-2.319,-0.488,2024-01-16 21:18:02.611,0
-0.728,-0.098,0.677,1.648,-2.319,-0.488,2024-01-16 21:18:02.611,0
-0.721,-0.104,0.686,0.916,-1.709,0.61,2024-01-16 21:18:02.669,0
-0.721,-0.104,0.686,0.916,-1.709,0.61,2024-01-16 21:18:02.669,0
-0.725,-0.101,0.688,0.0,-1.282,0.854,2024-01-16 21:18:02.790,0
-0.725,-0.101,0.688,0.0,-1.282,0.854,2024-01-16 21:18:02.790,0
-0.723,-0.09,0.688,0.0,-0.854,0.732,2024-01-16 21:18:02.880,0
-0.723,-0.09,0.688,0.0,-0.854,0.732,2024-01-16 21:18:02.881,0
-0.729,-0.09,0.683,-0.427,0.0,0.549,2024-01-16 21:18:03.200,0
-0.729,-0.09,0.683,-0.427,0.0,0.549,2024-01-16 21:18:03.200,0
-0.714,-0.095,0.693,0.427,0.183,0.122,2024-01-16 21:18:03.910,0
-0.714,-0.095,0.693,0.427,0.183,0.122,2024-01-16 21:18:03.910,0
-0.733,-0.094,0.682,-0.305,0.122,0.183,2024-01-16 21:18:03.208,0
-0.733,-0.094,0.682,-0.305,0.122,0.183,2024-01-16 21:18:03.208,0
-0.727,-0.099,0.68,-0.244,-0.122,0.244,2024-01-16 21:18:03.301,0
-0.727,-0.099,0.68,-0.244,-0.122,0.244,2024-01-16 21:18:03.301,0
-0.726,-0.092,0.687,0.366,0.0,0.366,2024-01-16 21:18:03.418,0
-0.726,-0.092,0.687,0.366,0.0,0.366,2024-01-16 21:18:03.419,0
-0.727,-0.088,0.684,-0.366,-0.244,0.183,2024-01-16 21:18:03.481,0
-0.727,-0.088,0.684,-0.366,-0.244,0.183,2024-01-16 21:18:03.482,0
-0.721,-0.093,0.682,0.427,0.122,0.183,2024-01-16 21:18:03.602,0
-0.721,-0.093,0.682,0.427,0.122,0.183,2024-01-16 21:18:03.602,0
-0.724,-0.085,0.682,0.366,0.0,-0.61,2024-01-16 21:18:03.688,0
-0.724,-0.085,0.682,0.366,0.0,-0.61,2024-01-16 21:18:03.688,0
-0.735,-0.093,0.683,0.366,0.0,-0.732,2024-01-16 21:18:03.810,0
-0.735,-0.093,0.683,0.366,0.0,-0.732,2024-01-16 21:18:03.810,0
-0.729,-0.098,0.682,0.122,0.0,-0.427,2024-01-16 21:18:03.900,0
-0.729,-0.098,0.682,0.122,0.0,-0.427,2024-01-16 21:18:03.900,0
-0.714,-0.084,0.686,-0.366,-0.671,-0.488,2024-01-16 21:18:04.210,0
-0.714,-0.084,0.686,-0.366,-0.671,-0.488,2024-01-16 21:18:04.210,0
-0.718,-0.098,0.689,0.122,-0.244,-0.793,2024-01-16 21:18:04.770,0
-0.718,-0.098,0.689,0.122,-0.244,-0.793,2024-01-16 21:18:04.770,0
-0.724,-0.1,0.686,0.183,-0.549,-0.854,2024-01-16 21:18:04.201,0
-0.724,-0.1,0.686,0.183,-0.549,-0.854,2024-01-16 21:18:04.201,0
-0.719,-0.092,0.69,0.0,-0.793,-0.244,2024-01-16 21:18:04.290,0
-0.719,-0.092,0.69,0.0,-0.793,-0.244,2024-01-16 21:18:04.291,0
-0.716,-0.1,0.687,0.0,0.061,0.0,2024-01-16 21:18:04.412,0
-0.716,-0.1,0.687,0.0,0.061,0.0,2024-01-16 21:18:04.413,0
-0.72,-0.096,0.691,0.183,-0.549,-0.305,2024-01-16 21:18:04.502,0
-0.72,-0.096,0.691,0.183,-0.549,-0.305,2024-01-16 21:18:04.502,0
-0.726,-0.1,0.688,0.183,-0.305,-0.61,2024-01-16 21:18:04.621,0
-0.726,-0.1,0.688,0.183,-0.305,-0.61,2024-01-16 21:18:04.621,0
-0.728,-0.099,0.69,0.0,-0.122,-0.732,2024-01-16 21:18:04.711,0
-0.728,-0.099,0.69,0.0,-0.122,-0.732,2024-01-16 21:18:04.712,0
-0.712,-0.098,0.69,-0.061,0.366,-0.671,2024-01-16 21:18:04.829,0
-0.712,-0.098,0.69,-0.061,0.366,-0.671,2024-01-16 21:18:04.829,0
-0.72,-0.106,0.686,-0.549,0.854,0.061,2024-01-16 21:18:04.889,0
-0.72,-0.106,0.686,-0.549,0.854,0.061,2024-01-16 21:18:04.890,0
-0.724,-0.1,0.686,0.0,0.183,-0.061,2024-01-16 21:18:05.800,0
-0.724,-0.1,0.686,0.0,0.183,-0.061,2024-01-16 21:18:05.900,0
-0.72,-0.101,0.689,0.305,0.488,-0.916,2024-01-16 21:18:05.101,0
-0.72,-0.101,0.689,0.305,0.488,-0.916,2024-01-16 21:18:05.101,0
-0.72,-0.098,0.688,0.977,0.793,-1.343,2024-01-16 21:18:05.221,0
-0.72,-0.098,0.688,0.977,0.793,-1.343,2024-01-16 21:18:05.222,0
-0.712,-0.1,0.684,1.099,0.854,-1.465,2024-01-16 21:18:05.310,0
-0.712,-0.1,0.684,1.099,0.854,-1.465,2024-01-16 21:18:05.310,0
-0.725,-0.102,0.685,0.488,0.549,-0.549,2024-01-16 21:18:05.430,0
-0.725,-0.102,0.685,0.488,0.549,-0.549,2024-01-16 21:18:05.430,0
-0.721,-0.1,0.68,1.099,0.488,-0.366,2024-01-16 21:18:05.491,0
-0.721,-0.1,0.68,1.099,0.488,-0.366,2024-01-16 21:18:05.491,0
-0.727,-0.102,0.679,0.488,-0.061,-0.061,2024-01-16 21:18:05.610,0
-0.727,-0.102,0.679,0.488,-0.061,-0.061,2024-01-16 21:18:05.611,0
-0.728,-0.097,0.677,0.366,-0.122,0.122,2024-01-16 21:18:05.701,0
-0.728,-0.097,0.677,0.366,-0.122,0.122,2024-01-16 21:18:05.702,0
-0.716,-0.099,0.684,0.427,-0.244,0.488,2024-01-16 21:18:05.819,0
-0.716,-0.099,0.684,0.427,-0.244,0.488,2024-01-16 21:18:05.820,0
-0.718,-0.095,0.682,-0.244,-0.366,0.671,2024-01-16 21:18:05.911,0
-0.718,-0.095,0.682,-0.244,-0.366,0.671,2024-01-16 21:18:05.912,0
-0.72,-0.102,0.691,0.122,-0.916,0.854,2024-01-16 21:18:06.300,0
-0.72,-0.102,0.691,0.122,-0.916,0.854,2024-01-16 21:18:06.310,0
-0.717,-0.101,0.688,-0.488,-0.183,1.587,2024-01-16 21:18:06.120,0
-0.717,-0.101,0.688,-0.488,-0.183,1.587,2024-01-16 21:18:06.121,0
-0.728,-0.102,0.693,-1.099,-0.061,2.075,2024-01-16 21:18:06.240,0
-0.728,-0.102,0.693,-1.099,-0.061,2.075,2024-01-16 21:18:06.241,0
-0.712,-0.091,0.697,-1.099,0.916,2.197,2024-01-16 21:18:06.300,0
-0.712,-0.091,0.697,-1.099,0.916,2.197,2024-01-16 21:18:06.301,0
-0.726,-0.096,0.681,-2.563,1.221,2.686,2024-01-16 21:18:06.421,0
-0.726,-0.096,0.681,-2.563,1.221,2.686,2024-01-16 21:18:06.421,0
-0.724,-0.09,0.677,-2.258,0.854,2.197,2024-01-16 21:18:06.512,0
-0.724,-0.09,0.677,-2.258,0.854,2.197,2024-01-16 21:18:06.512,0
-0.727,-0.083,0.673,-1.587,-0.122,1.099,2024-01-16 21:18:06.632,0
-0.727,-0.083,0.673,-1.587,-0.122,1.099,2024-01-16 21:18:06.633,0
-0.733,-0.083,0.678,-0.427,0.061,0.061,2024-01-16 21:18:06.722,0
-0.733,-0.083,0.678,-0.427,0.061,0.061,2024-01-16 21:18:06.722,0
-0.722,-0.09,0.688,0.671,0.305,-0.305,2024-01-16 21:18:06.842,0
-0.722,-0.09,0.688,0.671,0.305,-0.305,2024-01-16 21:18:06.842,0
-0.725,-0.085,0.685,0.183,-0.122,0.0,2024-01-16 21:18:06.902,0
-0.725,-0.085,0.685,0.183,-0.122,0.0,2024-01-16 21:18:06.902,0
-0.723,-0.095,0.681,0.0,-0.427,0.916,2024-01-16 21:18:07.220,0
-0.723,-0.095,0.681,0.0,-0.427,0.916,2024-01-16 21:18:07.220,0
-0.725,-0.091,0.681,-0.854,-0.916,1.343,2024-01-16 21:18:07.111,0
-0.725,-0.091,0.681,-0.854,-0.916,1.343,2024-01-16 21:18:07.112,0
-0.732,-0.088,0.681,-1.404,-1.221,1.77,2024-01-16 21:18:07.231,0
-0.732,-0.088,0.681,-1.404,-1.221,1.77,2024-01-16 21:18:07.231,0
-0.72,-0.084,0.688,-0.671,-1.038,2.075,2024-01-16 21:18:07.321,0
-0.72,-0.084,0.688,-0.671,-1.038,2.075,2024-01-16 21:18:07.321,0
-0.737,-0.081,0.69,-1.465,-1.221,3.113,2024-01-16 21:18:07.441,0
-0.737,-0.081,0.69,-1.465,-1.221,3.113,2024-01-16 21:18:07.441,0
-0.724,-0.09,0.69,-1.221,-0.183,3.845,2024-01-16 21:18:07.531,0
-0.724,-0.09,0.69,-1.221,-0.183,3.845,2024-01-16 21:18:07.532,0
-0.804,-0.094,0.686,-2.38,0.977,3.418,2024-01-16 21:18:07.651,0
-0.804,-0.094,0.686,-2.38,0.977,3.418,2024-01-16 21:18:07.651,0
-0.824,-0.107,0.7,-3.906,7.874,2.808,2024-01-16 21:18:07.710,0
-0.824,-0.107,0.7,-3.906,7.874,2.808,2024-01-16 21:18:07.710,0
-0.893,-0.104,0.659,-7.019,21.729,4.517,2024-01-16 21:18:07.831,0
-0.893,-0.104,0.659,-7.019,21.729,4.517,2024-01-16 21:18:07.831,0
-0.418,-0.127,0.547,-10.132,47.363,2.93,2024-01-16 21:18:07.928,0
-0.418,-0.127,0.547,-10.132,47.363,2.93,2024-01-16 21:18:07.928,0
-0.587,0.035,0.361,-21.179,77.332,8.911,2024-01-16 21:18:08.400,0
-0.587,0.035,0.361,-21.179,77.332,8.911,2024-01-16 21:18:08.410,0
-0.983,0.029,0.476,6.287,41.809,-4.089,2024-01-16 21:18:08.132,0
-0.983,0.029,0.476,6.287,41.809,-4.089,2024-01-16 21:18:08.132,0
